IATA_Code,Longitude,Latitude
SDN,61.830001831055,6.1058301925659
SDP,55.314998626709000,-160.5229949951170
SDQ,18.42970085144,-69.668899536133
SDR,43.427101135253900,-3.82000994682312
SDS,38.0601997375,138.414001465
SDT,34.8135986328125,72.35279846191410
SDU,-22.910499572800000,-43.1631011963
SDV,32.11470031738280,34.78219985961910
SDX,34.848598480225,-111.78800201416
SDY,47.706902,-104.193001
SEA,47.449001,-122.308998
SEB,26.98699951171880,14.47249984741210
SEE,32.826198577881,-116.97200012207
SEF,27.45639992,-81.3423996
SEH,-3.45,140.779
SEK,67.4805,153.7364
SEL,37.558311,126.790586
SEM,32.343898773193,-86.987800598145
SEN,51.5713996887207,0.6955559849739080
SEP,32.215301513672,-98.177696228027
SES,32.4404,-86.9522
SEU,-2.45806,34.822498
SEY,15.179699897766100,-12.207300186157200
SEZ,-4.67434,55.521801
SFA,34.71799850463870,10.690999984741200
SFB,28.777599334716800,-81.23750305175780
SFC,16.25779914855960,-61.26250076293950
SFD,7.883319854736330,-67.44400024414060
SFE,16.595600128173800,120.3030014038090
SFF,47.682800292969,-117.32299804688
SFG,18.099899291992,-63.047199249268
SFH,30.930200576782,-114.80899810791
SFJ,67.0122218992,-50.7116031647
SFK,-0.6994310021400450,-48.520999908447300
SFL,14.8850002289,-24.4799995422
SFM,43.39383,-70.708
SFN,-31.7117,-60.8117
SFO,37.61899948120120,-122.375
SFQ,37.09429931640630,38.84709930419920
SFS,14.794400215148900,120.27100372314500
SFT,64.62480163574220,21.076900482177700
SFZ,41.9207992554,-71.49140167240000
SGC,61.34370040893560,73.40180206298830
SGD,54.96440124511720,9.791729927062990
SGE,50.707698822021500,8.082969665527340
SGF,37.24570084,-93.38860321
SGH,39.840301513672,-83.840202331543
SGI,32.04859924316410,72.66500091552730
SGJ,29.95925,-81.3397222
SGN,10.8187999725,106.652000427
SGO,-28.049699783325200,148.59500122070300
SGQ,0.3847,117.543
SGR,29.622299194336,-95.65650177002
SGU,37.036389,-113.510306
SGV,-41.5917015076,-65.33940124510000
SGX,-10.682999610900900,35.58300018310550
SGY,59.46009826660160,-135.3159942626950
SGZ,7.186560153961180,100.60800170898400
SHA,31.197900772094700,121.33599853515600
SHB,43.5774993896,144.960006714
SHC,14.0781,38.2725
SHD,38.2638015747,-78.8964004517
SHE,41.639801025390600,123.48300170898400
SHF,44.241667,85.891111
SHG,66.88809967041,-157.16200256348
SHH,66.249604,-166.089112
SHI,24.8267002106,125.144996643
SHJ,25.32859992980960,55.5172004699707
SHL,25.70359992980960,91.97869873046880
SHM,33.6622009277,135.363998413
SHN,47.233600616455,-123.14800262451
SHO,-26.358611,31.716944
SHP,39.968102,119.731003
SHR,44.76919937133790,-106.9800033569340
SHT,-36.42890167236330,145.39300537109400
SHV,32.446602,-93.8256
SHW,17.466899871826200,47.12139892578130
SHX,62.6922988892,-159.569000244
SHY,-3.6093,33.5035
SIA,34.376701,109.120003
SIB,45.4649,24.053
SID,16.7414,-22.9494
SIF,27.159500122070300,84.9801025390625
SIG,18.45680046081540,-66.09809875488280
SIJ,66.133301,-18.9167
SIK,36.898899078369,-89.561798095703
SIL,9.7925,122.451667
SIM,-4,144
SIN,1.35019,103.994003
SIO,-40.834999084472700,145.08399963378900
SIP,45.05220031738280,33.975101470947300
SIQ,-0.47918900847435,104.5790023803710
SIR,46.219600677500000,7.326759815220000
SIS,-27.6485996246,22.9993000031
SIT,57.04710006713870,-135.36199951171900
SIU,13.727222442627000,-84.77777862548830
SJC,37.362598,-121.929001
SJD,23.15180015563970,-109.72100067138700
SJE,2.57969,-72.6394
SJI,12.361499786400000,121.04699707
SJJ,43.82460021972660,18.331499099731400
SJK,-23.22920036315920,-45.86149978637700
SJL,-0.14835,-66.9855
SJO,9.993860244750980,-84.20880126953130
SJP,-20.816600799600000,-49.40650177
SJT,31.35770034790040,-100.49600219726600
SJU,18.4393997192,-66.0018005371
SJW,38.28070068359380,114.6969985961910
SJX,18.355556,-88.130833
SJY,62.692101,22.8323
SJZ,38.66550064086910,-28.175800323486300
SKA,47.6151008606,-117.65599823
SKB,17.311199188232400,-62.71870040893560
SKC,-8.033,141.717
SKD,39.70050048828130,66.98380279541020
SKE,59.185001373291000,9.566940307617190
SKF,29.38419914,-98.58110046
SKG,40.51969909667970,22.97089958190920
SKH,28.586,81.636002
SKK,64.37110138,-161.223999
SKN,68.578826904297,15.033416748047
SKO,12.916299819946300,5.207190036773680
SKP,41.961601,21.621401
SKS,55.221048,9.26702
SKT,32.5355567932,74.3638916016
SKU,38.9676017761,24.4871997833
SKV,28.685300827,34.0625
SKX,54.12512969970700,45.212257385253900
SKY,41.4333992004,-82.6522979736
SKZ,27.722000122070300,68.79170227050780
SLA,-24.856000900300000,-65.4861984253
SLC,40.78839874267580,-111.97799682617200
SLD,48.63779830932620,19.13409996032720
SLE,44.90950012,-123.0029984
SLF,20.46470069885250,45.619598388671900
SLH,-13.8516998291,167.537002563
SLI,-12.16667,26.36667
SLJ,-22.2554,117.7627
SLK,44.38529968261720,-74.2061996459961
SLL,17.038700103759800,54.09130096435550
SLM,40.95209884643560,-5.501989841461180
SLN,38.79100036621090,-97.6521987915039
SLP,22.254299163800000,-100.930999756
SLQ,61.7005004883,-157.166000366
SLU,14.0202,-60.992901
SLV,31.0818,77.068001
SLW,25.54949951171880,-100.92900085449200
SLX,21.333000183100000,-71.1999969482
SLY,66.5907974243164,66.61100006103520
SLZ,-2.585360050201420,-44.234100341796900
SMA,36.97140121459960,-25.17060089111330
SMD,41.14339828,-85.15280151
SME,37.053398132300000,-84.6158981323
SMF,38.69540023803710,-121.59100341796900
SMI,37.689998626709000,26.911699295043900
SMK,63.49010086,-162.1100006
SML,23.582317,-75.268621
SMN,45.1237983704,-113.880996704
SMO,34.015800476100000,-118.450996399
SMQ,-2.49919009209,112.974998474
SMR,11.1196,-74.2306
SMS,-17.093900680542000,49.815799713134800
SMT,-12.479177,-55.672341
SMV,46.53409957885740,9.884110450744630
SMW,26.7318,-11.6847
SMX,34.89889908,-120.4570007
SMZ,4.349999904632570,-54.41666793823240
SNA,33.67570114,-117.8679962
SNB,-11.422800064086900,130.6540069580080
SNC,-2.20499,-80.988899
SNE,16.58839988708500,-24.284700393676800
SNF,10.2787,-68.755203
SNG,37.410825,126.79603
SNJ,22.095300674438500,-84.1520004272461
SNN,52.702,-8.92482
SNO,17.195100784301800,104.11900329589800
SNP,57.167301177978500,-170.22000122070300
SNR,47.3105556,-2.1566667
SNS,36.662799835205,-121.60600280762
SNU,22.49220085144040,-79.943603515625
SNV,4.554999828338620,-61.150001525878900
SNW,18.4606990814209,94.30010223388670
SNY,41.10129929,-102.9850006
SNZ,-22.9324,-43.719101
SOB,46.686391,17.159084
SOC,-7.516089916229250,110.75700378418000
SOD,-23.478001,-47.490002
SOF,42.696693420410200,23.411436080932600
SOG,61.156101,7.13778
SOJ,69.786796569824,20.959400177002
SOM,8.9451465606689,-64.151084899902
SON,-15.505000114400000,167.220001221
SOO,61.26150131225590,17.09910011291500
SOP,35.23740005,-79.3911972
SOQ,-0.894,131.287
SOT,67.3949966431,26.6191005707
SOU,50.95029830932620,-1.3567999601364100
SOV,59.442401885986,-151.70399475098
SOW,34.265499115,-110.005996704
SOY,59.1553001404,-2.64139008522
SOZ,41.924400329589800,9.406000137329100
SPA,34.915699005127,-81.956497192383
SPB,18.338600158691400,-64.9406967163086
SPC,28.626499,-17.7556
SPD,25.759199142456100,88.90889739990230
SPF,44.48030090332,-103.78299713135
SPG,27.7651,-82.626999
SPI,39.84410095,-89.67790222
SPJ,36.973899841308600,22.52630043029790
SPM,49.9726982117,6.69250011444
SPN,15.119,145.729004
SPP,-14.657600402832000,17.71980094909670
SPR,17.9139,-87.9711
SPS,33.9888,-98.491898
SPU,43.53889846801760,16.29800033569340
SPW,43.165500640869,-95.202796936035
SPY,4.746719837188720,-6.660820007324220
SQA,34.60680008,-120.0759964
SQD,28.3797,117.9643
SQG,0.06361900269985200,111.4729995727540
SQH,21.216999053955100,104.03299713134800
SQJ,26.4263,117.8336
SQL,37.511901855469,-122.25
SQN,-2.080509901046750,125.96700286865200
SQO,64.96089935302730,17.69659996032720
SQQ,55.89390182495120,23.395000457763700
SQR,-2.5311999320983900,121.35800170898400
SQW,56.550201416015600,9.172980308532720
SQX,-26.781600952148400,-53.503501892089800
SQZ,53.307800293,-0.550832986832
SR2,54.902,-5.027
SRA,-27.9067,-54.520401
SRB,36.0567386,-85.5301081
SRE,-19.007099151611300,-65.2886962890625
SRG,-6.97273,110.375
SRH,9.14444,18.374399
SRI,-0.484530985355,117.156997681
SRJ,-14.859199523925800,-66.73750305175780
SRN,-42.154998779296900,145.29200744628900
SRP,59.791900634765600,5.340849876403810
SRQ,27.39539909362790,-82.55439758300780
SRT,1.7276899814605700,33.622798919677700
SRV,61.7875,-156.591111
SRX,31.063499450700000,16.5949993134
SRY,36.635799408,53.193599700900000
SRZ,-17.8115997314,-63.1715011597
SSA,-12.9086112976,-38.3224983215
SSB,17.747222,-64.705
SSC,33.97269821,-80.47059631
SSE,17.6280002594,75.93479919430000
SSF,29.336999893188,-98.471099853516
SSG,3.755270004272460,8.708720207214360
SSH,27.9773006439,34.3950004578
SSI,31.15180016,-81.39129639
SSJ,65.956802368164,12.468899726868
SSN,37.444744,127.112718
SSR,-15.4708003998,168.151992798
SST,-36.5423,-56.7218
SSX,41.1641,36.1814
SSY,-6.269899845123290,14.246999740600600
SSZ,-23.928056716918900,-46.299720764160200
STA,55.9901008605957,8.353910446166990
STB,8.974550247192380,-71.94325256347660
STC,45.546600341796900,-94.05989837646480
STD,7.56538,-72.035103
STE,44.5452003479,-89.530296325684
STG,56.578300476100000,-169.662002563
STI,19.406099319458000,-70.60469818115230
STJ,39.771900177002,-94.909698486328
STK,40.61529922,-103.2649994
STL,38.748697,-90.370003
STM,-2.4247219562530500,-54.785831451416000
STN,51.8849983215,0.234999999404
STO,59.3233,18.081
STP,44.93450164794920,-93.05999755859380
STR,48.689899444600000,9.22196006775
STS,38.50899887,-122.8130035
STT,18.337299346923800,-64.97339630126950
STV,21.1140995026,72.7417984009
STW,45.10919952392580,42.11280059814450
STX,17.701900482177700,-64.79859924316410
STY,-31.438499450683600,-57.98529815673830
STZ,-10.4647216796875,-50.518611907959000
SUA,27.18169975,-80.22109985
SUB,-7.3798298835754400,112.78700256347700
SUE,44.8436667,-87.4215556
SUF,38.905399,16.2423
SUG,9.755838325630000,125.480947495
SUI,42.8582000732,41.128101348900000
SUJ,47.70330047607420,22.885700225830100
SUK,67.792,130.394
SUL,28.645099639892600,69.1769027709961
SUN,43.50439835,-114.2959976
SUP,-7.0242,113.89023
SUR,52.70859909057620,-88.54190063476560
SUS,38.662101745605,-90.652000427246
SUU,38.262699127197,-121.92700195312
SUV,-18.04330062866210,178.5590057373050
SUX,42.40259933,-96.38439941
SUY,62.185001373291,117.63500213623
SVA,63.6864013671875,-170.4929962158200
SVB,-14.278599739074700,50.17470169067380
SVC,32.6365,-108.156
SVD,13.156695,-61.149945
SVG,58.876701354,5.6377801895
SVH,35.765300750732,-80.953903198242
SVI,2.15217,-74.7663
SVJ,68.243301391602,14.669199943542
SVK,16.728417,-88.36925
SVL,61.943099975586,28.945100784302
SVN,32.00999832,-81.14569855
SVO,55.972599,37.4146
SVP,-12.404600143433,16.947399139404
SVQ,37.417999267578100,-5.8931097984314000
SVS,66.016944,-149.054444
SVU,-16.8027992249,179.341003418
SVW,61.09740067,-155.5740051
SVX,56.743099212646,60.802700042725
SVZ,7.840829849243160,-72.439697265625
SWA,23.552,116.5033
SWC,-37.07170104980470,142.74099731445300
SWD,60.12689971923830,-149.41900634765600
SWF,41.50410079956060,-74.10479736328130
SWH,-35.37580108642580,143.5330047607420
SWJ,-16.4864,167.4472
SWL,10.525,119.273889
SWO,36.161201477051,-97.08570098877
SWP,-22.66189956665,14.568099975586
SWQ,-8.48904037475586,117.41200256347700
SWS,51.60530090332030,-4.0678300857543900
SWT,60.709400177,77.66000366210000
SWU,37.23939895629880,127.00700378418000
SWX,-18.373899459838900,21.832599639892600
SXB,48.538299560546900,7.628230094909670
SXE,-38.090827,146.965335
SXF,52.380001,13.5225
SXI,25.908899307251000,54.539398193359400
SXJ,42.91170120239260,90.24749755859380
SXK,-7.9886097908,131.305999756
SXL,54.280200958252,-8.5992097854614
SXM,18.041000366200000,-63.1088981628
SXN,-20.5534,26.115801
SXO,-11.632399559021000,-50.68960189819340
SXP,62.520556,-164.847778
SXQ,60.47570037841800,-151.03399658203100
SXR,33.987098693847700,74.77420043945310
SXU,34.9356721,-104.6425638
SXV,11.78330039978,78.06559753418
SXX,-6.6413,-51.9523
SXZ,37.97890090942380,41.84040069580080
SYA,52.71229935,174.1139984
SYB,58.166667,-152.5
SYD,-33.94609832763670,151.177001953125
SYH,27.8112,86.7124
SYJ,29.550899505615200,55.672698974609400
SYM,22.793301,100.959
SYO,38.81219863890000,139.787002563
SYP,8.085599899291990,-80.94529724121090
SYQ,9.957050323486330,-84.13980102539060
SYR,43.11119842529300,-76.1063003540039
SYS,71.92790222168,114.08000183105
SYT,46.412498474121100,4.0132598876953100
SYU,-10.20829963684080,142.8249969482420
SYW,26.473100662231400,67.71720123291020
SYX,18.302900314331100,109.41200256347700
SYY,58.215599060058600,-6.331110000610350
SYZ,29.539199829101600,52.58980178833010
SZA,-6.141089916229250,12.371800422668500
SZB,3.130579948425290,101.54900360107400
SZE,11.7875,40.991667
SZF,41.254501,36.567101
SZG,47.793300628700000,13.0043001175
SZI,47.486944,84.887222
SZJ,21.642499923706100,-82.9551010131836
SZK,-24.960899353,31.5886993408
SZL,38.73030090332,-93.547897338867
SZR,42.3766667,25.655
SZS,-46.8997,168.100998
SZT,16.690299987793,-92.530097961426
SZV,31.2631,120.401001
SZW,53.426998,11.7834
SZX,22.639299392700200,113.81099700927700
SZY,53.481899,20.9377
SZZ,53.584701538100000,14.902199745200000
T67,32.5444,-97.2404
T74,30.5726,-97.4432
TAB,11.149700164794900,-60.83219909667970
TAC,11.228035,125.027761
TAE,35.896872,128.65531
TAF,35.54240036010740,-0.5322780013084410
TAG,9.665442,123.853533
TAH,-19.45509910583500,169.2239990234380
TAI,13.6859998703,44.139099121100000
TAK,34.214199066200000,134.01600647
TAL,65.179556,-152.075833
TAM,22.2964000702,-97.8658981323
TAO,36.2661018372,120.374000549
TAP,14.7943000793,-92.3700027466
TAR,40.517502,17.4032
TAS,41.257900238,69.2811965942
TAT,49.073600769,20.2411003113
TAV,-14.229167,-169.511111
TAY,58.3074989319,26.690399169900000
TAZ,41.761101,59.826698
TBB,13.049599647500000,109.333999634
TBF,-1.2244700193405200,174.7760009765630
TBG,-5.27861,141.225998
TBH,12.3109998703,122.084999084
TBI,24.3153,-75.452301
TBJ,36.97999954223630,8.87693977355957
TBN,37.74160004,-92.14070129
TBO,-5.076389789581300,32.83330154418950
TBP,-3.55253005027771,-80.38140106201170
TBR,32.4827003479,-81.73690032960000
TBS,41.6692008972,44.95470047
TBT,-4.2556700706482,-69.93579864502
TBU,-21.241199493408200,-175.14999389648400
TBW,52.806098937988,41.482799530029
TBZ,38.1338996887207,46.23500061035160
TCA,-19.6343994140625,134.18299865722700
TCB,26.745300293,-77.3912963867
TCC,35.182800293,-103.602996826
TCD,-2.867,-69.733
TCE,45.0625,28.71430015563970
TCG,46.67250061035160,83.3407974243164
TCH,-2.8499999046325700,11.017000198364300
TCL,33.220600128174,-87.611396789551
TCM,47.1376991272,-122.475997925
TCN,18.49720001220700,-97.4198989868164
TCO,1.81442,-78.7492
TCP,29.587799072300000,34.7780990601
TCQ,-18.053300857500000,-70.2758026123
TCR,8.724167,78.025833
TCS,33.2369003296,-107.272003174
TCT,62.971944,-156.082778
TCX,33.6678009033,56.8927001953
TCY,-19.9705556,13.0244444
TCZ,24.9380555556,98.48583333330000
TDD,-14.8186998367,-64.9179992676
TDG,9.072110176086430,126.1709976196290
TDJ,11.782999992370600,42.91699981689450
TDL,-37.2374000549,-59.2279014587
TDR,-24.99329948425290,150.09300231933600
TDS,-7.6217,142.868
TDX,12.274600029,102.319000244
TEA,15.7759,-87.4758
TEB,40.85010147090000,-74.060798645
TEC,-24.317800521850600,-50.6515998840332
TED,57.06880187988280,8.705220222473150
TEE,35.4315986633,8.12071990967
TEF,-21.71500015258790,122.22899627685500
TEI,27.9412002563,96.1343994141
TEK,60.8725,-146.691111
TEM,-34.4213981628418,147.51199340820300
TEN,27.883333,109.308889
TEQ,41.13819885253910,27.919099807739300
TER,38.761799,-27.090799
TET,-16.104799270629900,33.640201568603500
TEU,-45.53310012817380,167.64999389648400
TEV,40.403,-1.2183
TEX,37.9538002,-107.9079971
TEZ,26.7091007232666,92.78469848632810
TFF,-3.38294005394,-64.7240982056
TFI,-9.07595,149.32
TFL,-17.89229965209960,-41.51359939575200
TFM,-5.117,141.633
TFN,28.4827003479,-16.3414993286
TFS,28.044500351,-16.5725002289
TGA,1.38725996017,103.708999634
TGC,2.17784,111.202
TGD,42.359402,19.2519
TGG,5.3826398849487300,103.10299682617200
TGH,-16.8910999298,168.550994873
TGI,-9.133000373840330,-75.94999694824220
TGJ,-21.096099853515600,167.8040008544920
TGK,47.1983333,38.8491667
TGM,46.46770095825200,24.412500381469700
TGN,-38.207199,146.470001
TGO,43.556702,122.199997
TGP,61.589699,89.994003
TGQ,-14.661999702500000,-57.4435005188
TGR,33.06779861450200,6.088669776916500
TGT,-5.092360019683840,39.07120132446290
TGU,14.06089973449710,-87.21720123291020
TGZ,16.5636005402,-93.02249908450000
THD,19.90167,105.46778
THE,-5.0599398613,-42.8235015869
THF,52.472999572753900,13.403900146484400
THG,-24.493900299072300,150.5760040283200
THL,20.483800888061500,99.9354019165039
THN,58.31809997558590,12.345000267028800
THO,66.21849822998050,-15.335599899292000
THQ,34.5593986511,105.86000061
THR,35.68920135498050,51.31340026855470
THS,17.238000869751000,99.81819915771480
THU,76.5311965942,-68.7032012939
THX,65.797203064,87.9353027344
THZ,14.875699996948200,5.265359878540040
TIA,41.4146995544,19.7206001282
TIC,7.133333,171.916667
TID,35.3410987854,1.46315002441
TIE,7.2024,35.415
TIF,21.483001,40.543442
TIH,-15.119600296020500,-148.2310028076170
TII,32.604198455800000,65.8657989502
TIJ,32.541099548339800,-116.97000122070300
TIK,35.414699554443,-97.386596679688
TIM,-4.528279781341550,136.88699340820300
TIN,27.7003993988,-8.167099952700000
TIP,32.6635017395,13.1590003967
TIQ,14.999199867248500,145.61900329589800
TIR,13.632499694800000,79.543296814
TIU,-44.302799224853500,171.22500610351600
TIV,42.404701232910200,18.72330093383790
TIW,47.26789856,-122.5780029
TIX,28.514799118042,-80.799201965332
TIY,18.570100784301800,-11.423500061035200
TIZ,-5.84499979019,142.947998047
TJA,-21.5557003021,-64.7013015747
TJB,1.0527,103.3931
TJG,-2.21655988693,115.435997009
TJH,35.51279830932620,134.78700256347700
TJI,15.9268,-85.938202
TJK,40.307430267334000,36.367408752441400
TJL,-20.754199981689,-51.684200286865
TJM,57.189601898200000,65.3243026733
TJQ,-2.74571990967,107.754997253
TJS,2.83583333333,117.373611111
TJU,37.98809814453130,69.80500030517580
TJV,10.722399711608900,79.10160064697270
TKA,62.320499420166,-150.09399414062
TKC,4.08919000626,9.360529899600000
TKD,4.896059989929200,-1.7747600078582800
TKE,57.779722,-135.218333
TKF,39.319999694800000,-120.13999939
TKG,-5.240556,105.175556
TKH,15.277299881,100.29599762
TKJ,63.32949829,-142.9539948
TKK,7.461870193481450,151.84300231933600
TKL,58.4896831,-133.9434211
TKN,27.83639907836910,128.88099670410200
TKP,-14.709500312805200,-145.24600219726600
TKQ,-4.8862,29.6709
TKS,34.132801,134.606995
TKT,16.895999908447300,99.25330352783200
TKU,60.514099121094,22.262800216675
TKV,-17.355300903320300,-138.44500732421900
TKX,-14.45580005645750,-145.02499389648400
TLA,65.2404022217,-166.339004517
TLC,19.3370990753,-99.56600189210000
TLD,-22.189199447600000,29.126899719200000
TLE,-23.383399963378900,43.72850036621090
TLG,49.04,11.081944
TLH,30.396499633789100,-84.35030364990230
TLI,1.123428,120.793658
TLJ,62.894401550300000,-155.977005005
TLK,59.876389,111.044444
TLL,59.41329956050000,24.832799911500000
TLM,35.0167007446,-1.45000004768
TLN,43.0973014832,6.14602994919
TLQ,43.0308,89.0987
TLS,43.629101,1.36382
TLT,61.096944,-160.969444
TLU,9.50945,-75.5854
TLV,32.01139831542970,34.88669967651370
TLX,-35.37779998779300,-71.60169982910160
TMA,31.4290008545,-83.4885025024
TMB,25.6478996277,-80.432800293
TMC,-9.40972,119.244003
TME,6.45108,-71.7603
TMF,2.211,73.1533
TMG,5.40257,118.65763
TMH,-6.099219799041750,140.29800415039100
TMI,27.315001,87.193298
TMJ,37.28670120239260,67.30999755859380
TMK,27.052222,86.861944
TML,9.55718994140625,-0.8632140159606930
TMM,-18.109500885009800,49.39250183105470
TMN,-2.485830068588260,175.97000122070300
TMO,7.24938,-61.52893
TMP,61.414100646973,23.604400634766
TMR,22.8115005493,5.45107984543
TMS,0.3781749904155730,6.7121500968933100
TMT,-1.489599943161,-56.396800994873
TMU,9.73852,-85.013802
TMW,-31.0839004517,150.847000122
TMX,29.2371006012,0.276033014059
TNA,36.857200622558600,117.21600341796900
TNC,65.56310272,-167.9219971
TND,21.788299560546900,-79.99720001220700
TNE,30.605100631700000,130.990997314
TNF,48.75189971923830,2.1061899662017800
TNG,35.726898193400000,-5.91689014435
TNH,42.2538888889,125.703333333
TNI,24.5623,80.854897
TNJ,0.922683000565,104.531997681
TNK,60.575556,-165.271667
TNM,-62.1907997131,-58.9866981506
TNN,22.95039939880370,120.20600128173800
TNP,64.258908,-21.147781
TNR,-18.7969,47.478802
TNT,25.861799240112,-80.897003173828
TNW,-1.059722,-77.583333
TNX,13.531900405883800,106.01499938964800
TOA,33.803398132324,-118.33999633789
TOB,31.861,23.907
TOC,34.59379959,-83.29579926
TOD,2.8181800842285200,104.16000366210900
TOE,33.939701080322300,8.110560417175290
TOF,56.380298614502,85.208297729492
TOG,59.052799224853500,-160.39700317382800
TOH,-13.3280000687,166.638000488
TOI,31.860399,-86.012101
TOJ,40.496700286865200,-3.4458699226379400
TOL,41.58679962,-83.80780029
TOM,16.730499267578100,-3.007580041885380
TOO,8.826109886169430,-82.95890045166020
TOP,39.068698883057,-95.622497558594
TOQ,-22.14109992980960,-70.06289672851560
TOS,69.68329620361330,18.918899536132800
TOT,5.865829944610600,-56.32749938964840
TOU,-20.790000915527300,165.25900268554700
TOW,-24.6863,-53.697498
TOY,36.64830017089840,137.18800354003900
TPA,27.975500106811500,-82.533203125
TPC,-0.12295600026845900,-76.33779907226560
TPE,25.0777,121.233002
TPF,27.915599822998,-82.44930267334
TPH,38.06019974,-117.086998
TPI,-8.35,146.983
TPJ,27.3509,87.69525
TPL,31.15250015258790,-97.40779876708980
TPN,-0.7761110067367550,-75.52639770507810
TPP,-6.508739948272710,-76.37319946289060
TPQ,21.4195,-104.843002
TPS,37.9114,12.488
TPY,45.0625,7.6789
TQD,33.33810043335,43.597099304199
TQL,64.9308013916,77.81809997560000
TQQ,-5.7645702362061,123.91699981689
TQR,42.1025,15.488
TQS,0.7459,-75.234
TRA,24.653900146500000,124.675003052
TRC,25.568300247200000,-103.411003113
TRD,63.4578018,10.9239998
TRE,56.49919891357420,-6.869170188903810
TRF,59.1866989136,10.258600235
TRG,-37.67190170288090,176.1959991455080
TRI,36.475201,-82.407401
TRK,3.326667,117.569444
TRM,33.62670135498,-116.16000366211
TRN,45.200802,7.64963
TRO,-31.8885993958,152.514007568
TRQ,-8.1552600860596,-70.783302307129
TRR,8.5385103225708,81.18190002441410
TRS,45.827499,13.4722
TRU,-8.08141040802002,-79.10880279541020
TRV,8.48211956024,76.9200973511
TRW,1.3816399574279800,173.14700317382800
TRZ,10.765399932861300,78.70970153808590
TSA,25.069400787353500,121.552001953125
TSB,-19.26189994812,17.732500076294
TSE,51.02220153808590,71.46690368652340
TSF,45.648399,12.1944
TSH,-6.43833,20.794701
TSJ,34.2849006653,129.330993652
TSL,22.0383,-98.806502
TSM,36.45819855,-105.6719971
TSN,39.124401092500000,117.346000671
TSR,45.809898376464800,21.337900161743200
TSS,40.7425,-73.971944
TST,7.508739948272710,99.6166000366211
TSU,-1.4744399785995500,175.06399536132800
TSV,-19.252500534057600,146.76499938964800
TSX,-0.0929730013013,117.45300293
TSY,-7.346600055690000,108.246002197
TTA,28.448200225830100,-11.161299705505400
TTB,39.9188,9.68298
TTC,-25.564300537109400,-70.37590026855470
TTD,45.54940032959,-122.40100097656
TTE,0.831413984298706,127.38099670410200
TTG,-22.619600296,-63.7937011719
TTH,17.666000366210900,54.024600982666000
TTI,-17.0132999420166,-149.58700561523400
TTJ,35.5301017761,134.167007446
TTL,-16.966,177.368
TTN,40.27669906616210,-74.8134994506836
TTQ,10.42,-83.6095
TTR,-3.0447399616241,119.82199859619
TTT,22.7549991607666,121.10199737548800
TTU,35.594299316406,-5.320020198822
TUA,0.8095059990882870,-77.70809936523440
TUB,-23.365400314331100,-149.5240020751950
TUC,-26.8409,-65.104897
TUD,13.736800193786600,-13.65310001373290
TUF,47.4322013855,0.727605998516
TUG,17.6433676823,121.733150482
TUI,31.692188,38.731544
TUK,25.986400604248000,63.03020095825200
TUL,36.19839859008790,-95.88809967041020
TUM,-35.26279830932620,148.24099731445300
TUN,36.85100173950200,10.22719955444340
TUO,-38.73970031738280,176.08399963378900
TUP,34.26810073852540,-88.7698974609375
TUR,-3.7860100269318,-49.72029876709
TUS,32.1161003112793,-110.94100189209000
TUU,28.3654,36.6189
TUV,9.088994026184080,-62.094173431396500
TUW,9.52,-79.03
TVA,-17.850083,44.920467
TVC,44.74140167236330,-85.58219909667970
TVF,48.06570053,-96.18499756
TVI,30.901599884033,-83.881301879883
TVL,38.89390182495120,-119.99500274658200
TVS,39.717444,118.002389
TVU,-16.6905994415,-179.876998901
TVY,14.103899955749500,98.20359802246090
TWA,59.074444,-160.275
TWB,-27.542801,151.916
TWD,48.0314,-122.4838
TWF,42.4818,-114.487999
TWM,47.0519,-91.7423
TWT,5.046991,119.742996
TWU,4.320159912109380,118.12799835205100
TWZ,-44.2350006104,170.117996216
TXE,4.720833,96.849444
TXF,-17.524499893188,-39.66849899292
TXG,24.18630027771000,120.65399932861300
TXK,33.45370101928710,-93.99099731445310
TXL,52.5597,13.2877
TXN,29.733299255371100,118.25599670410200
TYA,54.142208,37.355619
TYB,-29.451099395752000,142.05799865722700
TYE,61.076667,-151.138056
TYF,60.1576004028,12.991299629200000
TYL,-4.5766401290894,-81.254096984863
TYM,24.169099807739300,-76.43910217285160
TYN,37.74689865112310,112.62799835205100
TYO,35.689444,139.691667
TYR,32.35409927368160,-95.40239715576170
TYS,35.81100082,-83.9940033
TZA,17.5344,-88.298
TZL,44.45869827270510,18.72480010986330
TZR,46.39310073852540,17.917499542236300
TZX,40.99509811401370,39.78969955444340
U76,43.1316111,-115.7305671
UAB,37.002101898200000,35.4258995056
UAH,-8.93611,-139.552002
UAI,-9.30331039428711,125.28700256347700
UAK,61.1604995728,-45.4259986877
UAM,13.584,144.929998
UAP,-9.35167,-140.078003
UAQ,-31.571501,-68.418198
UAR,32.5143055556,-1.98305555556
UAS,0.530583,37.534195
UBA,-19.764722824097,-47.966110229492
UBB,-9.949999809265140,142.18299865722700
UBJ,33.930000305200000,131.279006958
UBP,15.2512998581,104.870002747
UBT,-23.441099166870100,-45.075599670410200
UCA,43.104167,-75.223333
UCB,41.129722,113.108056
UCK,50.678404,25.487165
UCT,63.566898345947300,53.8046989440918
UDD,33.748401641846,-116.27500152588
UDE,51.656389,5.708611
UDI,-18.883612,-48.225277
